Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
zoo,64,Hyp,TreeRep,7.3464252997945785,12.16035953971529,2.4241052499658364,10.302872302958576,0.0,0.010219573974609375,0.8590903162956238
zoo,64,Hyp,TreeRep,7.345388923166079,12.278239260336537,1.6902692359511404,10.160265205171017,0.0,0.014534711837768555,0.8097402811050415
zoo,64,Hyp,TreeRep,7.34713455609719,13.115017680489089,2.9867803053144932,11.073649716669982,0.0,0.014760017395019531,0.8358505129814148
zoo,64,Hyp,TreeRep,7.345688477122029,13.716247701729722,4.772218119498264,10.237041418872773,0.0,0.010493755340576172,0.8467769384384155
zoo,64,Hyp,TreeRep,7.345305803566561,11.829122544990744,1.4447805076472238,10.145644368008563,0.0,0.012434005737304688,0.8593147993087769
zoo,64,Hyp,TreeRep,7.34502042828009,12.63930821048287,3.0302924203032315,10.35774030903591,0.0,0.009768962860107422,0.9265537738800049
zoo,64,Hyp,TreeRep,7.345340544843847,14.301015549927504,5.26751050423616,10.37479152492354,0.0,0.010088920593261719,0.934262478351593
zoo,64,Hyp,TreeRep,7.346500245507777,13.618200312905625,3.8082178968326117,10.253068388436738,0.0,0.009728431701660156,0.9198503255844116
zoo,64,Hyp,TreeRep,7.345659065592078,12.485177372560543,2.6702489986713016,10.462486196355977,0.0,0.014826059341430664,0.921937906742096
zoo,64,Hyp,TreeRep,7.34561055213227,12.595918412310551,1.7565757733206204,10.096366824352284,0.0,0.008477449417114258,0.9933316707611084
zoo,64,Hyp,single,7.3464252997945785,19.594074625284577,-1.0,19.594074625284577,0.0,0.010272502899169922,0.0010547637939453125
zoo,64,Hyp,single,7.345388923166079,19.55009933221399,-1.0,19.55009933221399,0.0,0.0077245235443115234,0.0007724761962890625
zoo,64,Hyp,single,7.34713455609719,19.54965595196328,-1.0,19.54965595196328,0.0,0.007260322570800781,0.0007643699645996094
zoo,64,Hyp,single,7.345688477122029,19.57120842759006,-1.0,19.57120842759006,0.0,0.007081747055053711,0.0007605552673339844
zoo,64,Hyp,single,7.345305803566561,19.540740561127794,-1.0,19.540740561127794,0.0,0.00765228271484375,0.0007448196411132812
zoo,64,Hyp,single,7.34502042828009,19.5395573749142,-1.0,19.5395573749142,0.0,0.006975650787353516,0.0007536411285400391
zoo,64,Hyp,single,7.345340544843847,19.587543410532394,-1.0,19.587543410532394,0.0,0.0071027278900146484,0.0007600784301757812
zoo,64,Hyp,single,7.346500245507777,19.52212408623847,-1.0,19.52212408623847,0.0,0.006463289260864258,0.0007598400115966797
